UI_20180629_003316	当前关卡:%s 关卡	현재 스테이지 : %s 스테이지					
UI_20180629_003317	击败怪物数:%s 只	처치 몬스터 수 : %s 마리					
UI_20180629_003318	当前排名:%s	현재 기록 랭킹 : %s					
UI_20180629_003319	{@st66b}{s16}全部	{@st66b}{s16}전체					
UI_20180629_003320	{@st66b}{s16}剑客	{@st66b}{s16}전사					
UI_20180629_003321	{@st66b}{s16}巫师	{@st66b}{s16}마법사					
UI_20180629_003322	{@st66b}{s16}射手	{@st66b}{s16}궁수					
UI_20180629_003323	{@st66b}{s16}牧师	{@st66b}{s16}성직자					
UI_20180629_003324	稍后返回村庄.	잠시후 마을로 돌아갑니다					
UI_20180629_003325	{@st42}{s18}{nl}返回{nl}	{@st42}{s18}{nl}돌아가기{nl}					
UI_20180629_003326	假发着色剂	가발 염색					
UI_20180629_003327	当前持有量	소지 개수					
UI_20180629_003328	重要事项 {img tip_questionmark 20 20}	주의 사항 {img tip_questionmark 20 20}					
UI_20180629_003329	请先卸除所有装备{nl}基础职业套装性别会自动变更{/}{nl}{@st67}{#fe7e00}{b}现有与性别相关的商城套装{nl}在性别转换后将无法穿戴.{/}	모든 장비 해제 한 뒤에 전환 가능{nl}기본 직업별 코스튬은 성별 자동 변경{/}{nl}{@st67}{#fe7e00}{b}기존 성별에 맞게 구매한 유료코스튬은{nl}성별 변환 후, 장착 불가{/}					
UI_20180629_003330	{@st66b}仅显示队伍名称{/}	{@st66b}팀 이름만 보기{/}					
UI_20180629_003331	{@st66b}查看队伍名称{/}	{@st66b}파티 이름 보기{/}					
UI_20180629_003332	{@st66b}查看其他角色名字{/}	{@st66b}다른 캐릭터 이름 보기{/}					
UI_20180629_003333	{@st66b}查看角色下的生命值和法力{/}	{@st66b}캐릭터 아래에 HP, SP 보기{/}					
UI_20180629_003334	{@st66b}查看掉落物品名称{/}	{@st66b}드롭 아이템 이름 보기{/}					
UI_20180629_003335	{@st66b}查看获得的银币数量{/}	{@st66b}획득한 실버량 보기{/}					
UI_20180629_003336	{@st66b}查看获得的经验值{/}	{@st66b}획득한 경험치 보기{/}					
UI_20180629_003337	{@st66b}查看组队成员召唤物名称{/}	{@st66b}파티원 소환물 이름 보기{/}					
UI_20180629_003338	{@st66b}查看格子范围{/}	{@st66b}장판 범위 보기{/}					
UI_20180629_003339	{@st66b}笛子演奏音量(%s){/}	{@st66b}피리 연주 크기 (%s){/}					
UI_20180629_003340	{@st66b}聆听其他角色的笛子演奏{/}	{@st66b}다른 캐릭터 피리 연주 듣기{/}					
UI_20180629_003341	{@st59}如果不想听其他角色的笛子演奏,请取消选中{/}	{@st59}다른 캐릭터의 피리 연주를 듣지 않으려면 체크를 해제해주세요.{/}					
UI_20180629_003342	{@st66b}查看帧率数据(FPS){/}	{@st66b}성능 수치(FPS) 보기{/}					
UI_20180629_003343	{@st59}显示当前帧率{/}	{@st59}성능 수치를 표시합니다{/}					
UI_20180629_003344	{@st66b}高级{/}	{@st66b}프리미엄{/}	UI_20161005_002329	{@st66b}商城{/}	{@st66b}상점{/}		
UI_20180629_003345	{@st66b}美化品{/}	{@st66b}꾸미기{/}					
UI_20180629_003346	{@st43}进入美容院{/}	{@st43}뷰티 샵으로 이동{/}					
UI_20180629_003347	{s14}美容院测试	{s14}뷰티샵 테스트					
UI_20180629_003348	固定的摄像头	카메라 고정					
UI_20180629_003349	取消固定摄像头	카메라 고정 해제					
UI_20180629_003350	女性美发店已开启	헤어샵 열기(여)					
UI_20180629_003351	男性美发店已开启	헤어샵 열기(남)					
UI_20180629_003352	女性美发菜单	헤어샵 목록(여)					
UI_20180629_003353	男性美发菜单	헤어샵 목록(남)					
UI_20180629_003354	装备预览_全视图	미리보기 장착_ALL					
UI_20180629_003355	发型预览	미리보기 장착_Hair					
UI_20180629_003356	服装预览	미리보기 장착_Costume					
UI_20180629_003357	女性服装商店开启	코스튬샵 열기(여)					
UI_20180629_003358	男性服装商店开启	코스튬샵 열기(남)					
UI_20180629_003359	女性服装商店列表	코스튬샵 목록(여)					
UI_20180629_003360	男性服装商店列表	코스튬샵 목록(남)					
UI_20180629_003361	打开简易列表	간소화 목록 열기					
UI_20180629_003362	简易列表物品设置	간소화 목록 아이템 설정					
UI_20180629_003363	女性假发店开启	가발샵 열기(여)					
UI_20180629_003364	男性假发店开启	가발샵 열기(남)					
UI_20180629_003365	女性假发商店目录	가발샵 목록(여)					
UI_20180629_003366	男性假发商店目录	가발샵 목록(남)					
UI_20180629_003367	其他商店已开放	기타샵 열기					
UI_20180629_003368	其他物品列表	기타샵 목록					
UI_20180629_003369	测试购买	구매 테스트					
UI_20180629_003370	{@st66}{nl}删除角色	{@st66}{nl}캐릭터 삭제					
UI_20180629_003371	{@st66}{nl}移动小屋	{@st66}{nl}숙소 이동					
UI_20180629_003372	{@st66}{nl}创建新角色	{@st66}{nl}새 캐릭터 만들기					
UI_20180629_003373	无法转移外观	외형 변경 불가					
UI_20180629_003374	基础{/}	기본{/}	UI_20151016_001817	名额%s位{/}	정원%s명{/}		
UI_20180629_003375	{#003997}{b}通关:%s	{#003997}{b}클리어 스테이지: %s					
UI_20180629_003376	{ol}加入购物车	{ol}장바구니에 담기					
UI_20180629_003377	当前物品	소지 중인 아이템					
UI_20180629_003378	{@st41b}{S16}%s% 折扣	{@st41b}{S16}%s% 할인 쿠폰					
UI_20180629_003379	{@st41b}{s16}{nl}兑换	{@st41b}{s16}{nl}교환					
UI_20180704_003380	请放入武器外观变换材料或与目标武器相同的物品.	무기 외형 변환 소재 또는 외형추출 할 무기와 동일한 아이템을 넣어주세요.	UI_20180629_003271	请选择核心或保留外观的武器.	코어 또는 외형추출 할 무기와 동일한 아이템을 넣어주세요.		
UI_20180723_003381	{@st42}{s20}胜利奖励	{@st42}{s20}점령 보상					
UI_20180723_003382	占领日期	점령일					
UI_20180723_003383	胜利奖励	점령 보상					
UI_20180723_003384	占领奖励目录在领地战结束后1个小时之后更新.{nl} 只有公会会长可以奖励领取,领取的道具会移动至公会仓库.	ⓘ 점령 보상 목록은 콜로니전 종료 후 1시간 뒤에 갱신됩니다.{nl}ⓘ 보상 수령은 길드마스터만 가능하며, 수령된 아이템은 길드 보관함으로 이동됩니다.					
UI_20180723_003385	{@st41b}{s16}胜利奖励	{@st41b}{s16}점령 보상					
UI_20180723_003386	{@st42}{s16}领取	{@st42}{s16}받기					
UI_20180809_003387	{@st41b}使用并开启券	{@st41b}이용권을 사용하여 개봉하기					
UI_20180827_003388	{@st59}系统信息{/}	{@st59}시스템 메시지{/}					
UI_20180827_003389	{@st59}战斗信息{/}	{@st59}전투 메시지{/}					
UI_20180827_003390	{@st42}{s18}聊天设定	{@st42}{s18}채팅 설정					
UI_20180827_003391	界面	화면					
UI_20180827_003392	查看登录提醒	접속 알림 표시					
UI_20180827_003393	战斗信息设置	전투 메시지 설정					
UI_20180827_003394	受到伤害	입은 피해					
UI_20180827_003395	造成的伤害	가한 피해					
UI_20180827_003396	释放技能	스킬 사용					
UI_20180827_003397	玩家死亡/复活	사망/부활					
UI_20180827_003398	队伍成员死亡/复活	파티원의 사망/부활					
UI_20180827_003399	角色最大等级	최고 캐릭터 레벨					
UI_20180827_003400	{@st59}重新请求快捷栏数据{/}	{@st59}퀵슬롯 정보를 다시 요청합니다.{/}					
UI_20180827_003401	{@st66b18}检索	{@st66b18}완료					
UI_20180827_003402	{@st66b18}出售	{@st66b18}판매					
UI_20180827_003403	{@st66b18}购买	{@st66b18}구매					
UI_20180827_003404	{@st66b}{s18}分类目	{@st66b}{s18}카테고리					
UI_20180827_003405	{@st66b}{s18}名称{/}	{@st66b}{s18}이름{/}					
UI_20180827_003406	{@st66b}{s18}等级{/}	{@st66b}{s18}레벨{/}					
UI_20180827_003407	{@st66b}{s18}价格{/}	{@st66b}{s18}단가{/}					
UI_20180827_003408	{@st66b}{s18}购买数量{/}	{@st66b}{s18}구매 개수{/}					
UI_20180827_003409	{@st66b}{s18}总计{/}	{@st66b}{s18}총 금액{/}					
UI_20180827_003410	{@st66b}{s18}属性{/}	{@st66b}{s18}능력치{/}					
UI_20180827_003411	{@st66b}{s18}孔位{/}	{@st66b}{s18}소켓{/}					
UI_20180827_003412	{@st66b}{s18}潜能{/}	{@st66b}{s18}포텐셜{/}					
UI_20180827_003413	{@st66b}{s18}数量{/}	{@st66b}{s18}금액{/}					
UI_20180827_003414	{@st66b}{s18}附魔数据{/}	{@st66b}{s18}인챈트 옵션{/}					
UI_20180827_003415	{@st66b}{s18}烤炼等级{/}	{@st66b}{s18}로스팅 레벨{/}					
UI_20180827_003416	{@st66b}{s18}经验点数{/}	{@st66b}{s18}경험치{/}					
UI_20180827_003417	{@st66b}{s18}购买数量{/}	{@st66b}{s18}구매개수{/}					
UI_20180827_003418	{@st66b}{s18}所需材料{/}	{@st66b}{s18}제작 재료{/}					
UI_20180827_003419	{@st43b}{s18}详细信息{/}	{@st43b}{s18}상세옵션{/}					
UI_20180827_003420	{@st66b}{s18}总计{/}	{@st66b}{s18}총금액{/}					
UI_20180827_003421	{@st66b}{s18}等待期限{/}	{@st66b}{s18}대기 시간{/}					
UI_20180827_003422	{@st66b}{s18}当前状态{/}	{@st66b}{s18}상태{/}					
UI_20180827_003423	{#8e0000}[%s%s]{/}{/}道具 {#8e0000}[%s个]{/}{/}的{nl}贩卖金额为 {#002d93}%s银币{/}{/},您要领取吗?	{#8e0000}[%s%s]{/}{/}아이템 {#8e0000}[%s개]{/}{/}의{nl}판매금액 {#002d93}%s실버{/}{/}를 수령하겠습니까?					
UI_20180827_003424	{@st41b}接收	{@st41b}받기					
UI_20180827_003425	{#8e0000}[%s%s]{/}道具 {#8e0000}[%s个]{/},您要领取吗?	{#8e0000}[%s%s]{/}아이템 {#8e0000}[%s개]{/} 를 수령하겠습니까?					
UI_20180827_003426	是否收回全部物品?	아이템을 모두 수령하겠습니까?					
UI_20180827_003427	{@st41b}物品列表	{@st41b}수령 목록					
UI_20180827_003428	请选择要注册的道具.	아이템을 등록해주세요.					
UI_20180827_003429	{@st66d}注册物品	{@st66d}아이템 등록					
UI_20180827_003430	{@st66b}最高价格▲{/}	{@st66b}상한가▲{/}					
UI_20180827_003431	{@st66b}最低价格▼{/}	{@st66b}하한가▼{/}					
UI_20180827_003432	{@st66b}当前最低价格{/}	{@st66b}현재 최저 가격{/}					
UI_20180827_003433	{@st66b}{s14}(每 %s 个单位银币)	{@st66b}{s14}(개당 %s실버)					
UI_20180827_003434	{@st66}登记费用:	{@st66}등록 수수료:					
UI_20180827_003435	{@st66}总售价:	{@st66}총 판매 가격:					
UI_20180827_003436	{@st66}市场费用:	{@st66}수수료:					
UI_20180827_003437	{@st66}实际到账金额:	{@st66}최종 수령금:					
UI_20180827_003438	{@st66}%s天:%s%%商品价格的银币	{@st66}%s일: 판매 가격의 %s% 실버					
UI_20180827_003439	{@st66}{s14}除了VIP道具之外所贩卖的道具{nl}经过精算后的银币在48小时之后可以从市场领取.{/}	{@st66}{s14}토큰 아이템을 제외한 판매 아이템의{nl}정산된 실버는 48시간 후 수령할 수 있습니다.{/}					
UI_20180827_003440	{@st66b}{s18}手续费用{/}	{@st66b}{s18}수수료{/}					
UI_20180827_003441	{@st66b}{s18}剩余时间{/}	{@st66b}{s18}남은 시간{/}					
UI_20180827_003442	{ds}{b}{#ffefd6}30分钟:{#fe7e00}100点数	{ds}{b}{#ffefd6}30분:{#fe7e00}100 POINT					
UI_20180827_003443	购买次数 (%s/%s) 次{/}	구매 횟수 (%s/%s){/}					
UI_20180827_003444	{@st42}{s20}特别商店 %s	{@st42}{s20}PC방 %s					
UI_20180827_003445	{@st66b}特别优惠连续奖励{nl}已送达您的背包.	{@st66b}PC방 접속보상이{nl}인벤토리로 지급됩니다.					
UI_20180827_003446	{@st42b}{s16}收到{/}	{@st42b}{s16}받기{/}					
UI_20180827_003447	{@st42b}{s16}取消{/}	{@st42b}{s16}취소{/}					
UI_20180827_003448	{@st42}{s22}波波点数 {@st42}	{@st42}{s22}PC방					
UI_20180827_003449	{@st59}重新获取道具{/}	{@st59}수령에 실패한 아이템을 다시 수령합니다.{/}					
UI_20180827_003450	{img test_cooltime 25 25}{s18}点数重置倒计时:%s天%s小时%s分.{/}	{img test_cooltime 25 25}{s18}포인트 초기화까지 %s일 %s시간 %s분 남았습니다.{/}					
UI_20180827_003451	{@st66b}主界面{/}	{@st66b}메인{/}					
UI_20180827_003452	{@st66b}点数商城{/}	{@st66b}포인트 샵{/}					
UI_20180827_003453	{@st66b}网络游戏装备租借{/}	{@st66b}PC방 장비 대여{/}					
UI_20180827_003454	{@st66b}信息{/}	{@st66b}안내{/}					
UI_20180827_003455	{s14}※最大累积至20000点为止,每季度(1月、4月、7月和10月1日06:00)重置.	{s14}※최대 20000포인트까지 누적되며, 매 분기(1,4,7,10월 1일 06시)마다 초기화 됩니다.					
UI_20180827_003456	{s14}{@st42}今日获得点数:%s	{s14}{@st42}오늘 획득한 포인트: %s					
UI_20180827_003457	登录奖励	접속 보상					
UI_20180827_003458	{s14}{@st42}累计在线时间:%s小时%s分	{s14}{@st42}누적 접속 시간: %s시간 %s분					
UI_20180827_003459	当前没有进行中的活动.	진행중인 이벤트가 없습니다					
UI_20180827_003460	{@st66b}  普通物品{/}	{@st66b}   일반 상품{/}					
UI_20180827_003461	{@st66b}  旋转物品{/}	{@st66b}   로테이션 상품{/}					
UI_20180827_003462	{@st66b}  事件物品{/}	{@st66b}   이벤트 상품{/}					
UI_20180827_003463	可购买物品	구입가능 목록					
UI_20180827_003464	※每3个月(1、4、7、10月1日)更新商品.	※매 분기마다(1,4,7,10월 1일) 상품이 갱신됩니다.					
UI_20180827_003465	{@st66b}  武器{/}	{@st66b}   무기{/}					
UI_20180827_003466	{@st66b}  护甲{/}	{@st66b}   방어구{/}					
UI_20180827_003467	可出租物品	대여가능 목록					
UI_20180827_003468	使用协议	약관 안내					
UI_20180827_003469	{s18}查看主界面的倒计时	{s18}메인화면에서 타이머 표시하기					
UI_20180827_003470	{@st66b} 回声效果 开/关{/}	{@st66b}잔향효과 ON/OFF{/}					
UI_20180827_003471	{@st59} 勾选以应用回声效果.{/}	{@st59}잔향효과를 적용하려면 체크해 주세요.{/}					
UI_20180827_003472	{@st66b}启用动画插图	{@st66b}아이템 움직이는 일러스트 켜기					
UI_20180827_003473	您要使用{nl}物品吗?{/}	 아이템을{nl} 사용하시겠습니까?{/}					
UI_20180827_003474	将从 %s 删除并仅应用于 %s{/}.	사용한 %s {nl}인벤토리에서 사라지며 현재 %s에만 적용됩니다.{/}					
UI_20180827_003475	启用动画插图	움직이는 일러스트 켜기					
UI_20180827_003476	{@st41b} 购买{/}	{@st41b}구매{/}					
UI_20180827_003477	搜索合成所需素材.	제작서에 필요한 재료를 검색합니다.					
UI_20180827_003478	{#8e0000}[ %s%s ]{/}{/}物品 {#8e0000}[ %s 个 ]{/}{/} 的领取金额 {nl} {#002d93}%s银币{/}{/}	{#8e0000}[%s%s]{/}{/}아이템 {#8e0000}[%s개]{/}{/}의{nl}수령금액 {#002d93}%s실버{/}{/}					
UI_20180827_003479	{#8e0000}[%s%s]{/} 道具 {#8e0000}[x%s]{/}	{#8e0000}[%s%s]{/} 아이템 {#8e0000}[%s개]{/}					
UI_20180827_003480	1天23小时(原文保持不变)	1일23시간					
UI_20180827_003481	无法交易	거래불가					
UI_20180827_003482	{@st42b}{s16}预览{/}	{@st42b}{s16}미리보기{/}					
UI_20181017_003483	{@st43}试穿主题商品	{@st43}테마 상품 입어보기					
UI_20181017_003484	请输入想要改变外观的装备.	외형을 변경할 장비를 올려주세요.					
UI_20181017_003485	{@st68}{s16}清单{/}	{@st68}{s16}목록{/}					
UI_20181017_003486	{@st41b}删除	{@st41b}삭제	ETC_20150317_001649	删除	삭제		
UI_20181017_003487	{@st59}装备{/}	{@st59}장비{/}					
UI_20181017_003488	{@st66b}外观{/}	{@st66b}외형{/}					
UI_20181017_003489	{@st59}外貌{/}	{@st59}외형{/}					
UI_20181017_003490	{@st59}头发染色{/}	{@st59}염색{/}					
UI_20181017_003491	{@st59}查看所有{/}	{@st59}모두 보기{/}					
UI_20181017_003492	{@st59}消耗品{/}	{@st59}소비{/}					
UI_20181017_003493	{@st59}配方书{/}	{@st59}제작서{/}					
UI_20181017_003494	{@st59}卡牌{/}	{@st59}카드{/}					
UI_20181017_003495	{@st59}素材{/}	{@st59}재료{/}					
UI_20181017_003496	{@st59}宝石{/}	{@st59}젬{/}					
UI_20181017_003497	{@st59}高级{/}	{@st59}프리미엄{/}					
UI_20181017_003498	{@st59}物品筛选选项开/关{/}	{@st59}아이템 필터 옵션 켜기/끄기{/}					
UI_20181017_003499	{@st41b}%s 阶段	{@st41b}%s단계					
UI_20181017_003500	{@st43}背包选项{/}	{@st43}인벤토리 옵션{/}					
UI_20181017_003501	{@st43b}{s18}装备品质{/}	{@st43b}{s18}장비 등급{/}					
UI_20181017_003502	{@st43b}{s18}装备种类{/}	{@st43b}{s18}장비 타입{/}					
UI_20181017_003503	{@st43b}{s18}牌组{/}	{@st43b}{s18}카드 그룹{/}					
UI_20181017_003504	{@st43b}{s18}素材类型{/}	{@st43b}{s18}재료 종류{/}					
UI_20181017_003505	{@st43b}{s18}宝石组{/}	{@st43b}{s18}젬 그룹{/}					
UI_20181017_003506	{@st66b}全部等级{/}	{@st66b}모든 등급{/}					
UI_20181017_003507	{@st66b}普通{/}	{@st66b}일반{/}					
UI_20181017_003508	{@st66b}魔法{/}	{@st66b}매직{/}					
UI_20181017_003509	{@st66b}罕见{/}	{@st66b}레어{/}					
UI_20181017_003510	{@st66b}独特{/}	{@st66b}유니크{/}					
UI_20181017_003511	{@st66b}传奇{/}	{@st66b}레전드{/}					
UI_20181017_003512	{@st66b}仅显示强化/超越的装备{/}	{@st66b}강화, 초월된 장비만 보기{/}					
UI_20181017_003513	{@st66b}仅显示未鉴定的装备{/}	{@st66b}미감정 장비만 보기{/}					
UI_20181017_003514	{@st66b}所有卡片{/}	{@st66b}모든 카드{/}					
UI_20181017_003515	{@st66b}红色卡牌{/}	{@st66b}레드 카드{/}					
UI_20181017_003516	{@st66b}蓝色卡牌{/}	{@st66b}블루 카드{/}					
UI_20181017_003517	{@st66b}绿色卡牌{/}	{@st66b}그린 카드{/}					
UI_20181017_003518	{@st66b}紫色卡牌{/}	{@st66b}퍼플 카드{/}					
UI_20181017_003519	{@st66b}传奇卡牌{/}	{@st66b}레전드 카드{/}					
UI_20181017_003520	{@st66b}其他卡牌{/}	{@st66b}기타 카드{/}					
UI_20181017_003521	{@st66b}所有类型{/}	{@st66b}모든 종류{/}					
UI_20181017_003522	{@st66b}任务{/}	{@st66b}퀘스트{/}					
UI_20181017_003523	{@st66b}其他{/}	{@st66b}기타{/}					
UI_20181017_003524	{@st66b}收藏{/}	{@st66b}컬렉션{/}					
UI_20181017_003525	{@st66b}装备提升{/}	{@st66b}장비 성장{/}					
UI_20181017_003526	{@st66b}矿石{/}	{@st66b}광물{/}					
UI_20181017_003527	{@st66b}所有宝石{/}	{@st66b}모든 젬{/}					
UI_20181017_003528	{@st66b}红宝石{/}	{@st66b}레드 젬{/}					
UI_20181017_003529	{@st66b}蓝宝石{/}	{@st66b}블루 젬{/}					
UI_20181017_003530	{@st66b}黄宝石{/}	{@st66b}옐로우 젬{/}					
UI_20181017_003531	{@st66b}绿宝石{/}	{@st66b}그린 젬{/}					
UI_20181017_003532	{@st66b}白宝石{/}	{@st66b}화이트 젬{/}					
UI_20181017_003533	{@st66b}怪兽宝石{/}	{@st66b}몬스터 젬{/}					
UI_20181017_003534	重置	리셋					
UI_20181017_003535	{@st43}返回	{@st43}뒤로가기					
UI_20181017_003536	{@st43}重新开始	{@st43}다시하기					
UI_20181017_003537	{@st59}关闭搜索选项{/}	{@st59}검색 옵션 창을 닫습니다{/}					
UI_20181017_003538	储存当前类别检索选项.{nl}未指定的选项将不被保存.	현재 카테고리 검색 옵션을 저장합니다.{nl}값을 입력하지 않은 설정들은 저장되지 않습니다.					
UI_20181017_003539	保存名称	저장 이름					
UI_20181017_003540	{@st66d}储存选项	{@st66d}옵션 저장					
UI_20181017_003541	{@st41d}保存	{@st41d}저장					
UI_20181017_003542	导入分类选项.	카테고리 옵션을 불러옵니다.					
UI_20181017_003543	{@st66d}导入选项	{@st66d}옵션 불러오기					
UI_20181017_003544	交易限制	거래 한도					
UI_20181017_003545	附魔珠宝	인챈트 쥬얼					
UI_20181017_003546	附魔属性增强	인챈트 옵션 부여					
UI_20181017_003547	{@st41b}{s18}当前附魔宝石数量:%s个	{@st41b}{s18}현재 인챈트 쥬얼 보유 개수: %s개					
UI_20181017_003548	{@st66}{s18}{b}将消耗 %s 个附魔宝石.	{@st66}{s18}{b}인챈트 쥬얼 %s개가 소비됩니다.					
UI_20181017_003549	{@st59}设为主职业{/}	{@st59}대표 클래스 설정{/}					
UI_20181017_003550	{@st59}鱼竿箱(Alt + F){/}	{@st59}낚시 살림통 (Alt + F){/}					
UI_20181017_003551	{@st59}技能与属性(F3){/}	{@st59}스킬과 특성 (F3){/}					
UI_20181017_003552	已使用物品	사용 아이템					
UI_20181017_003553	头衔       %s	칭호       %s	UI_20150401_001453	头衔:%s	칭호   %s		
UI_20181017_003554	奖励:%s	보상       %s	UI_20150401_001454	奖励:%s	보상   %s		
UI_20181017_003555	{@sti7}{s26}找到你的职业	{@sti7}{s26}클래스 선택 가이드					
UI_20181017_003556	{@st43b}开始游戏	{@st43b}시작					
UI_20181017_003557	{@st43}第一名	{@st43}1위					
UI_20181017_003558	{@st43}第二名	{@st43}2위					
UI_20181017_003559	{@st43}第三名	{@st43}3위					
UI_20181017_003560	等级范围	레벨 범위					
UI_20181017_003561	普通	노멀					
UI_20181017_003562	物品搜索	아이템 검색					
UI_20181017_003563	仅显示未鉴定的物品	미감정 아이템만 보기					
UI_20181017_003564	隐藏未鉴定的物品	미감정 아이템 제외해서 보기					
UI_20181017_003565	高级设置	세부 설정					
UI_20181017_003566	值域	수치 범위					
UI_20181017_003567	{@st66}{s16}增加属性	{@st66}{s16}옵션 추가					
UI_20181017_003568	属性组	옵션 그룹					
UI_20181017_003569	{@st66}{s16}保存	{@st66}{s16}저장					
UI_20181017_003570	保存搜索设置.	검색 설정을 저장합니다.					
UI_20181017_003571	{@st66}{s16}导入	{@st66}{s16}불러오기					
UI_20181017_003572	导入搜索设置.	검색 설정을 불러옵니다.					
UI_20181017_003573	重置搜索设定	검색 설정을 초기화합니다.					
UI_20181017_003574	装备等级	아이템 레벨					
UI_20181017_003575	烤度等级	로스팅 레벨					
UI_20181017_003576	属性重置	옵션 삭제					
UI_20181017_003577	保存设置名称	설정 저장 이름					
UI_20181017_003578	删除设置配置	설정 삭제					
UI_20181017_003579	交易品质等级	거래 등급 안내					
UI_20181017_003580	角色等级 %s	캐릭터 레벨 %s					
UI_20181017_003581	队伍成立%s天以上	팀 생성 %s일 이상					
UI_20181017_003582	获得启示 %s 个	계시 %s개 획득					
UI_20190104_003583	{@st66d}提取特性点数	{@st66d}특성 포인트 추출					
UI_20190104_003584	{@st59s}消耗100,000银币,提取1,000个特性点数{nl}合成一个特性点数卷轴.	{@st59s}100,000실버를 소비하여 특성 포인트 1000당{nl}특성 포인트 스크롤 1개로 추출합니다.					
UI_20190104_003585	手续费	수수료					
UI_20190104_003586	%s 银币	%s 실버					
UI_20190104_003587	萃取的特性点数卷轴	추출할 특성 포인트 스크롤					
UI_20190104_003588	花费银币	소비 실버					
UI_20190104_003589	萃取的特性点数	추출 특성 포인트					
UI_20190104_003590	剩余特性点数	잔여 특성 포인트					
UI_20190104_003591	{@st66b}提取	{@st66b}추출					
UI_20190104_003592	图鉴效果	컬렉션 효과					
UI_20190104_003593	{@st59}斥候之树{/}	{@st59}스카우트 계열{/}					
UI_20190104_003594	{@st41b}鉴定花费{/}%s	{@st41b}감정 비용{/}%s					
UI_20190104_003595	{@st59}人形娃娃{/}	{@st59}인형{/}					
UI_20190104_003596	{img silver 20 20}银币 %s	{img silver 20 20}가격 %s					
UI_20190104_003597	{@st44}职业列表{/}	{@st44}클래스 목록{/}					
UI_20190104_003598	{@st43}当前职业信息	{@st43}현재 클래스 정보					
UI_20190104_003599	{@st43}职业转职 {img testquesten_button 30 30}	{@st43}클래스 변경 {img testquesten_button 30 30}					
UI_20190104_003600	可获得的点数量将于每周一6点重置.{nl}可透过下列方法获得点数.{nl} {nl}- 登入游戏:10 点数(加入公会、使用Token效果时分别额外获得5点数){nl}- 钓鱼成功:1 次 1 点数{nl}- 莎勒斯修女院任务:15 点数{nl}- 传说远征队:20 点数{nl} (注意,大地之塔将以5层为单位,一次发送5点数.){nl}- 高地防守任务:10 点数{nl}- 独特远征队:20 点数{nl}- 等级地下城:10 点数{nl}- 雇佣站任务:10 点数{nl}- 每日任务:10 点数	획득 가능한 포인트량은 매주 월요일 6시에 초기화됩니다.{nl}포인트는 아래의 방법으로 획득할 수 있습니다.{nl} {nl}- 접속: 10 포인트 (PC방 접속 중, 길드 가입 중, 토큰 적용 중일 시 각 5 포인트 추가 획득){nl}- 낚시 성공: 1회 당 1 포인트{nl}- 살러스 수녀원 미션: 15 포인트{nl}- 레전드 레이드: 20 포인트{nl}  (단, 대지의 탑은 5층 단위로 5점씩 지급됩니다.){nl}- 업힐 디펜스 미션: 10 포인트{nl}- 유니크 레이드: 20 포인트{nl}- 레벨 던전: 10 포인트{nl}- 의뢰소 미션: 10 포인트{nl}- 일일 퀘스트: 10 포인트					
UI_20190104_003601	{@st42}每周获得的点数{/} {@st66d_y}(%s/%s){/}	{@st42}주간획득 포인트{/} {@st66d_y}(%s/%s){/}					
UI_20190104_003602	{@st43}晋级	{@st43}전직하기					
UI_20190104_003603	{@st66d_y}{#ffa800}能力成长比例	{@st66d_y}{#ffa800}스탯 성장 비율					
UI_20190104_003604	{@st42}{#FFCC66}力量	{@st42}{#FFCC66}힘					
UI_20190104_003605	{@st42}{#FFCC66}体质	{@st42}{#FFCC66}체력					
UI_20190104_003606	{@st42}{#FFCC66}智慧	{@st42}{#FFCC66}지능					
UI_20190104_003607	{@st42}{#FFCC66}精神力	{@st42}{#FFCC66}정신					
UI_20190104_003608	{@st42}{#FFCC66}灵巧	{@st42}{#FFCC66}민첩					
UI_20190104_003609	{@st43}职业信息{/}	{@st43}클래스 정보{/}					
UI_20190104_003610	关闭职业变更模式.	클래스 변경 모드를 종료합니다.					
UI_20190104_003611	{@st43}选择要转职的职业,然后点击“晋级”按钮.	{@st43}변경 할 클래스를 선택한 후에 전직하기 버튼을 눌러주세요.					
UI_20190104_003612	{@st66b18}※用于姓名变更的TP或物品不能退款{/}	{@st66b18}※이름 변경에 사용된 TP 또는 아이템은 환불되지 않습니다.{/}					
UI_20190104_003613	{@st59b}图鉴{nl}{@st59s} - 购买图鉴卡片组就可以添加收藏道具.{nl} - 使用图鉴卡片组道具时,图鉴快捷键会激活.{nl}{/}	{@st59b}컬렉션{nl}{@st59s} - 게임내 컬렉션 덱을 구해 아이템을 수집하면 해당 아이템 수집 가능{nl} - 컬렉션 덱 아이템 사용했을 경우 컬렉션 단축키가 활성화{nl}{/}	UI_20150317_000130	{@st59b}收藏{nl}{@st59s} - 购买收藏卡片组即可将道具添加到您的收藏中.{nl} - 使用收藏卡片组时,收藏快捷键会启用.{nl}{/}	{@st59b}콜렉션{nl}{@st59s} - 게임내 콜렉션 덱을 구해 아이템을 수집하면 해당 아이템 수집 가능{nl} - 콜렉션 덱 아이템 사용했을 경우 콜렉션 단축키가 활성화{nl}{/}		
UI_20190104_003614	{@st59}关闭{/}	{@st59}컬렉션 정보를 닫습니다{/}	UI_20150317_000131	{@st59}关闭{/}	{@st59}콜렉션 정보를 닫습니다{/}		
