QUEST_LV_0200_20150714_007771	延著耶鲁薛可小路上去,就是拉乌基美湿地了.{nl}万一说服失败,那就靠我们自己出面去收复吧…	에르쉬케 오솔길을 따라 쭉 올라가면 라우키메 저습지요.{nl}만약 설득에 실패한다면 우리끼리라도 수복에 나서야겠지..				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007772	让你大老远跑来,真是辛苦了.{nl}那位名叫古斯的人,是代理修道院长的修道士.	먼 길 오시느라 수고하셨습니다.{nl}저 거스라는 분이 수도원장의 대리를 맡고 계신 수도사라는군요.				헌터 나타샤
QUEST_LV_0200_20150714_007773	奇怪……这个地方竟然有旅人.	별일이군... 이런곳에 여행자라니.				헌터 바스틸
QUEST_LV_0200_20150714_007774	身为猎人,真是感到没面子啊.{nl}说要寻找艾保尼风的痕迹而装作欣喜的样子,不过是个陷阱而已.{nl}	헌터로서 체면이 없군. {nl}에보니폰의 흔적을 찾았다고 좋아했는게 그게 함정이었지 뭐야.{nl}				헌터 바스틸
QUEST_LV_0200_20150714_007775	抱歉,能够帮忙这位朋友寻找他要的草吗?{nl}现在我就只剩一条手臂和脖子以上的部位能够移动了.	미안한데 이 친구가 찾아주는 풀 좀 찾아주지 않겠어?{nl}지금 팔 하나, 목 위만 간신히 움직이고 있다고.				헌터 바스틸
QUEST_LV_0200_20150714_007776	幸好你在怪物来之前先抵达了.{nl}抱歉,但我得赶快拜托你一些事.	몬스터가 오기 전에 자네가 먼저 와서 다행이야.{nl}미안하지만 좀 빨리 부탁할게.				헌터 바스틸
QUEST_LV_0200_20150714_007777	幸好.幸好.{nl}比起丢脸,保住性命更重要.谢啦!	다행이군. 다행이야.{nl}부끄러운 것 보다도 일단은 살아야지. 고마워!				헌터 바스틸
QUEST_LV_0200_20150714_007778	我们还有很多东西需要准备.	이것저것 준비할 게 많은데 큰 일입니다.				수도사 채드
QUEST_LV_0200_20150714_007779	你是… 原来不是那些猎人啊.{nl}因为我无法相信那些人,因此才来拜托你.{nl}	당신은.. 저 헌터들이 아니로군요.{nl}저 사람들은 믿을 수가 없어서 부탁드릴 것이 있습니다.{nl}				수도사 채드
QUEST_LV_0200_20150714_007780	我想为受伤的弟兄们制作膏药.{nl}你能发挥女神的慈悲,帮忙收集蜂窝吗?	다친 형제들을 위해 고약을 만들고 싶습니다.{nl}여신의 자비로 빈 벌집을 모아 주실 수 있을까요?				수도사 채드
QUEST_LV_0200_20150714_007781	怪物们一下子就将修道院包围住了.{nl}能够活著逃出来,就是一种女神的庇祐了.	몬스터가 수도원을 휩쓰는 건 정말 순식간이었지요.{nl}살아서 빠져나온 것만 해도 여신의 가호라고 생각합니다.				수도사 채드
QUEST_LV_0200_20150714_007782	辛苦你了,不过我现在得制作蜜蜡,却不知为何怎么也化不开.{nl}这该怎么办呢…	고생하셨습니다만, 밀랍을 만들어야 하는데 이상하게 전혀 개어지질 않네요.{nl}이걸 어째야할까..				수도사 채드
QUEST_LV_0200_20150714_007783	没错.抱歉,请你再帮个忙.{nl}只要有了乌勒德瓦头上凝结的黏液,似乎就能解决这件事了.	그렇지. 죄송하지만 한 가지만 더 도와주세요.{nl}우르드와의 머리에 고여 있는 진액만 있으면 이걸 해결할 수 있을 것 같아서요.				수도사 채드
QUEST_LV_0200_20150714_007784	没想到没遇上猎人们,反而遇见了其他人.{nl}女神果然没有抛弃我们.	저 헌터들이 아닌 다른 사람을 만날 줄이야.{nl}여신께선 아직 우릴 버리지 않으심이 분명합니다.				수도사 채드
QUEST_LV_0200_20150714_007785	以我的力量是什么也无法完成的,但幸好女神派你来到这里.{nl}我得制作药才行.真的很感谢你!	제 힘으론 도저히 어쩔 수 없었는데 여신께서 당신을 보내주셔서 정말 다행입니다.{nl}전 약을 만들어야겠어요. 정말 감사했습니다!				수도사 채드
QUEST_LV_0200_20150714_007786	陌生人......{nl}如果您没有任务的话,请离开.	이방인이여.{nl}볼 일이 없다면 돌아가 주시오.				선임 수도사 거스
QUEST_LV_0200_20150714_007787	修道院目前被修道士的结界所阻挡,因此若不能说服古斯就无法进入.{nl}不过… 我很难办到.	수도원은 수도사들의 결계로 막혀 있기에 거스님의 설득 없이는 불가능합니다.{nl}하지만 역시.. 전 어렵습니다.				헌터 나타샤
QUEST_LV_0200_20150714_007788	猎人们是很难缠的.{nl}我也听说马勒寇与佛特斯两人要联手的事了.{nl}	헌터란 자들은 참으로 끈질기군요.{nl}마르코님과 포토스님이 헌터들과 함께 한다는 이야기는 저도 들었습니다.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007789	不过得慎重才行.{nl}不能只听一方说法,不是吗?	하지만 신중해야 합니다. {nl}어느 한 쪽 이야기만 들을 수 없는 일 아니겠습니까.				선임 수도사 거스
QUEST_LV_0200_20150714_007790	只要说服这一位,就能立即前往收复修道院.{nl}到时就能期待宣布驱逐艾保尼风的消息了.	이 분만 설득하면 당장 수도원 수복에 나설 수 있습니다.{nl}에보니폰의 추방선언은 그 때 기대할 수 있겠지요.				헌터 나타샤
QUEST_LV_0200_20150714_007791	若是没有古斯就无法收复修道院.{nl}希望你一定要说服他.	거스님 없이는 수도원을 수복할 수 없습니다.{nl}꼭 설득을 성공하길 바라겠습니다.				헌터 나타샤
QUEST_LV_0200_20150714_007792	但是也可以先收复修道院之后再说.{nl}请展现出能让我信服的实力.这样我才能够协助你.	하지만 수도원을 되찾고 나서 이야기해도 될 일인 것 같습니다.{nl}제가 믿을 만한 실력을 보여 주십시오. 그래야 협력할 수 있겠습니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007793	好.{nl}只要有这附近的地钱苔与史托内坤就足够了.请一定要将证据带来.	좋습니다.{nl}이 주변의 우산이끼와 스토내콘이라면 충분하겠지요. 증거도 꼭 챙겨 오시고요.				선임 수도사 거스
QUEST_LV_0200_20150714_007794	要是觉得吃力的话,放弃也没关系.{nl}反正我们就打算自己解决.	벅차다면 포기하셔도 좋습니다.{nl}원랜 저희들만으로 해결할 생각이었으니까요.				선임 수도사 거스
QUEST_LV_0200_20150714_007795	看来你确实颇具实力.目标也相同.{nl}我们似乎也没有理由再固执下去.	확실히 능력은 갖추신 것 같군요. 목표도 같고요.{nl}더 이상 저희가 고집을 부릴 이유는 없는 것 같습니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007796	这里的高僧很挑剔.	이 곳의 선임 수도사님은 까다로우시군요.				헌터 나타샤
QUEST_LV_0200_20150714_007797	我会让修道士们到修道院入口集合,你则去请叫猎人们过来.{nl}所有人都集合完毕,就设下封印,让怪物无法追上来.{nl}	수도원 입구로 수도사들을 모을테니 헌터들도 모이라고 전해주세요.{nl}전부 모이면 몬스터가 뒤쫓지 못하도록 막아놓은 봉인을 풀 것입니다.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007798	然而即便收复了修道院,也不要期待艾保尼风就一定会被驱逐.{nl}所有事情都要等院长从祈祷室走出之后才能决定.	하지만 수도원을 되찾았다고 해서 반드시 에보니폰을 추방할 거라곤 기대 마세요.{nl}모든 것은 원장님께서 기도실에서 나오신 뒤에 그 분이 결정하실 일입니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007799	希望你能理解我们别无选择的处境.{nl}因为直到现在我们都还没听到你的说法.	이렇게밖에 할 수 없는 점을 이해해 주셨으면 합니다.{nl}저희는 아직 당신들의 입장밖에 듣지 못했으니까요.				선임 수도사 거스
QUEST_LV_0200_20150714_007800	古斯说的话也有道理.{nl}趁大家到修道院入口集合的同时,得找出确切的证据,好撤回对于艾保尼风的保护宣言.{nl}	거스님의 말씀도 일리는 있습니다.{nl}수도원 입구로 집결하는 동안 에보니폰의 보호 선언을 철회할 확실한 증거를 갖춰 놓아야겠어요.{nl}				헌터 나타샤
QUEST_LV_0200_20150714_007801	时间很充裕.{nl}抱歉,请你再次去找古斯,询问艾保尼风通常到来时的状况.	시간은 충분하리라고 봅니다.{nl}죄송하지만, 다시 한번 거스님께 돌아가 에보니폰의 오던 때의 정황을 여쭈어 주십시오.				헌터 나타샤
QUEST_LV_0200_20150714_007802	你们还没拿出他是残忍暗杀者的证据不是吗?{nl}单凭你们对他的印象,是不可能解除对身在圣域里的人的保护.{nl}	그가 잔인한 암살자라는 확실한 증거는 아직 당신들도 보여주지 못하고 있지 않습니까.{nl}단지 심증만으로 성역에서 보호하고 있는 자를 풀어줄 수는 없는 일입니다.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007803	至于提到那些陷阱还有占领修道院的怪物也是.{nl}不能因为一方的说法,就认定那都是艾保尼风所为.{nl}	함정도, 수도원을 점령한 몬스터들도 마찬가지지요.{nl}그게 모두 에보니폰의 소행이라는 것은 한 쪽의 일방적인 주장일 뿐입니다.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007804	尽管知道你一定会不满意,但我们是以女神之名祈求慈悲的人.{nl}因此若是想撤回对艾保尼风的保护,就请带来更确切的证据.	답답하시겠지만, 저희는 여신의 이름 아래 자비를 구하는 사람들입니다.{nl}그러니 에보니폰의 보호를 철회하려면 확실한 증거를 보여주셔야 합니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007805	嗯.那时的事我还记得一清二楚.{nl}某一天,名叫艾保尼风的人敲打著修道院的门.他受了很严重的伤.{nl}	흠. 그 때의 일은 똑똑히 기억하고 있습니다.{nl}어느 날, 에보니폰이라는 자가 수도원의 문을 두들겼지요. 커다란 상처를 입고요.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007806	于是先领他进去做治疗.{nl}他也是在那时要求圣域保护的.	일단 그를 안으로 들여보내고 치료를 시작했습니다.{nl}성역보호를 요청한 것도 그때였지요.				선임 수도사 거스
QUEST_LV_0200_20150714_007807	没错.在他来的前几天,还有个中毒的男人曾经找来.{nl}由于状况很危急,我们什么都来不及询问,他就这么断气了.{nl}	그렇지. 그가 오기 며칠 전에 독에 중독된 듯한 한 남자가 찾아온 적도 있었습니다.{nl}워낙에 위중한 상태였기에 뭘 물어볼 새도 없이 숨을 거두고 말았지요.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007808	他的坟墓就在帕沙图休憩地里.和遗物们摆在一块.{nl}我忽然想起来了,艾保尼风的确问过之前有没有人来过.	그의 무덤은 파사로 쉼터에 있습니다. 유품과 함께요.{nl}그러고보니 에보니폰이 앞서 찾아온 자가 없었는지 묻기는 했었군요.				선임 수도사 거스
QUEST_LV_0200_20150714_007809	中毒的男人… 一定是为了逃离艾保尼风的魔掌.{nl}究竟是因为什么呢?	독에 중독된 남자.. 분명 에보니폰에게 도망쳤을 거라고 생각합니다.{nl}도대체 무엇 때문이였을까요.				헌터 나타샤
QUEST_LV_0200_20150714_007810	除此之外就没有什么事了.{nl}这有帮上你的忙吗?	그 외엔 별 다른 일은 없었습니다.{nl}도움이 되셨는지요.				선임 수도사 거스
QUEST_LV_0200_20150714_007811	尽管这对死者有些不敬,但我必须寻找坟墓里的遗物.{nl}艾保尼风为什么盯上他呢?拜托你了.	고인에겐 안된 일이지만 무덤의 유품을 찾아봐야겠습니다.{nl}에보니폰이 왜 그를 노렸는지요. 부탁드립니다.				헌터 나타샤
QUEST_LV_0200_20150714_007812	没有其他所得吗?	별 다른 소득은 없었나요?				헌터 나타샤
QUEST_LV_0200_20150714_007813	原来这是夏班史达的人名录.{nl}里头还夹著一封信… 果然是夏班史达的印章.请拆开吧.	이건 샤펜스타의 인명록이로군요.{nl}사이에 편지가 껴 있는데.. 역시 샤펜스타의 인장입니다. 뜯어보도록 하지요.				헌터 나타샤
QUEST_LV_0200_20150714_007814	原来是杀害前团长的委托书与确认书.收件者是艾保尼风…{nl}艾保尼风似乎以为这封信在修道院.{nl}	전 단장의 살해 의뢰서와 수령 확인서군요. 수취인은 에보니폰..{nl}에보니폰은 이 편지가 수도원에 있을 거라고 생각한 것 같습니다.{nl}				헌터 나타샤
QUEST_LV_0200_20150714_007815	也是为了找这个,才会引起怪物的骚动吧?对他来说这件事情易如反掌.{nl}这就是有力的证据.请先拿给古斯看..	몬스터 소동도 이걸 찾기 위해 그가 일으킨 것이겠죠. 그에겐 쉬운 일이니까요.{nl}이건 확실한 증거입니다. 일단 거스님께 보여드리세요.				헌터 나타샤
QUEST_LV_0200_20150714_007816	暗杀委托书… 有了这证据之后,他就百口莫辩了.{nl}若是院长看到这个的话,想法也会有所改变的.{nl}	암살 의뢰서.. 이건 발뺌할 수 없는 증거로군요.{nl}원장님께서도 이걸 보시면 생각을 달리하실 겁니다.{nl}				선임 수도사 거스
QUEST_LV_0200_20150714_007817	其他修道士已经准备完毕,正前往修道院入口.{nl}我们也赶紧出发吧.修道院正门口见.	다른 수도사들은 이미 준비를 마치고 수도원 입구에 가 있습니다.{nl}우리도 바로 출발하도록 하죠. 수도원 정문에서 뵙겠습니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007818	所有状况都已经了然分明.{nl}那么我先去修道院入口了.在那边碰头吧.	모든 정황은 확실해졌습니다.{nl}저는 먼저 수도원 입구로 가겠습니다. 그 곳에서 합류하도록 하죠.				헌터 나타샤
QUEST_LV_0200_20150714_007819	你来了?{nl}这边已经做好进入修道院的准备了.	오셨습니까.{nl}이 쪽은 수도원으로 진입할 준비를 마쳤습니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007820	似乎大家都到修道院集合了.{nl}我们也加紧脚步吧.	모두 수도원으로 모이는 분위기군요.{nl}우리도 서두르죠.				헌터 나타샤
QUEST_LV_0200_20150714_007821	由于这是最后的遗物,因此我认为表现礼仪、别随便动手比较好.{nl}谁能料想得到那会演变成这么大一件事呢?	마지막 유품이니 손 대지 않는 것이 예의라고 생각했었습니다.{nl}그게 이렇게 큰일이 될 거라고 누가 생각이나 했겠습니까.				선임 수도사 거스
QUEST_LV_0200_20150714_007822	猎人与突击队员在追踪艾保尼风的消息传遍了各地.{nl}然而因为没有证据,因此没有人出面.{nl}	헌터 마스터님과 레인져 마스터님이 에보니폰을 추적하고 있는 건 유명합니다.{nl}하지만 누구도 전면적으로 나서지 못한 건 심증은 있으나 증거가 없었기 때문입니다.{nl}				헌터 나타샤
QUEST_LV_0200_20150714_007823	现在就有所不同了.这封信就是证据.{nl}而且还有夏班史达的印章,因此可信度无庸置疑.	지금은 다르지요. 이 편지가 그 증거이니까요.{nl}샤펜스타의 인장도 있으니 신빙성도 의심할 여지가 없습니다.				헌터 나타샤
QUEST_LV_0200_20150714_007824	这个地方很危险……我怀念寺庙.	이근처는 위험하군요... 수도원이 그립습니다.				수도사 욘스
QUEST_LV_0200_20150714_007825	希望能在回到修道院之前都能安安全全的.{nl}然而这附近的怪物却是极大的威胁…	다시 수도원으로 돌아갈때까지만이라도 안전하게 있고 싶어요.{nl}하지만 이 주변의 몬스터는 너무 위협적이네요..				수도사 욘스
QUEST_LV_0200_20150714_007826	只要稍微离开丘陵,就会碰上很多怪物.{nl}就靠你了.	언덕을 조금만 벗어나도 몬스터들이 우글거리죠.{nl}당신만 믿겠습니다.				수도사 욘스
QUEST_LV_0200_20150714_007827	在回到修道院之前暂时能够安心了.{nl}真的很谢谢你.愿女神的庇护与你同在…{nl}	이제 수도원으로 돌아갈 때까지는 안심이네요.{nl}정말 감사합니다. 여신의 가호가 함께하길..{nl}				수도사 욘스
QUEST_LV_0200_20150714_007828	这里极度缺乏饮用水.很荒唐吧?明明到处都是水.{nl}自从流过荆棘林之后,要是没有经过净水是绝对不能喝的.{nl}	여긴 마실 물이 턱없이 부족해요. 사방이 물인데 황당하죠?{nl}가시숲으로 뒤덮히고 나선 정화 없이 절대 마실 수 없게 되었죠.{nl}				수도사 욘스
QUEST_LV_0200_20150714_007829	要是有阿锡拉多水草的话就能够拿来净水.{nl}不过怪物们实在太可怕了… 能请你去取一些来吗?	아실라도 수초가 있다면 그걸로 정화를 할 수 있어요.{nl}하지만 몬스터가 너무 무서워서.. 조금만 구해주실 수 없을까요?				수도사 욘스
QUEST_LV_0200_20150714_007830	要是没有食物的话,多少还能撑一会,但没有了水,就连一天也撑不下去.{nl}希望你能帮个忙.	먹을 것이 없어도 얼마간 버틸 순 있지만 물 없이는 하루도 버틸 수 없어요.{nl}조금이라도 도와주시길 바랄게요.				수도사 욘스
QUEST_LV_0200_20150714_007831	竟然收集了这么多.{nl}我会带著感恩的心情好好使用这水草的.	이렇게나 많이 모아 주시다니요.{nl}이 수초는 정말 감사한 마음으로 쓰겠습니다.				수도사 욘스
QUEST_LV_0200_20150714_007832	我们需要帮助,因为有怪物!	몬스터들로 인해 도움이 절실합니다!				수도사 제프리
QUEST_LV_0200_20150714_007833	没想到会有人待在这么危险的地方…{nl}我正在监视怪物们的一举一动.{nl}	이 위험한 곳까지 오시는 분이 계실 줄이야..{nl}전 몬스터들의 움직임을 감시하고 있지요.{nl}				수도사 제프리
QUEST_LV_0200_20150714_007834	准备就绪的话,大家应该就会往这里集合了.{nl}担心会在收复修道院之前,就已经因为怪物的缘故而用尽了力气.	준비만 마치면 다들 이곳으로 모여들텐데요. {nl}혹시나 저 몬스터들 때문에 수도원을 되찾기도 전에 힘이 다할까봐 걱정입니다.				수도사 제프리
QUEST_LV_0200_20150714_007835	修道院里头还有更多危险的怪物.{nl}要是在这把力气用尽的话,就没有胜算了.	수도원 안쪽엔 더 위험한 몬스터들이 많습니다.{nl}여기서부터 힘을 다 빼면 승산이 없겠죠.				수도사 제프리
QUEST_LV_0200_20150714_007836	谢谢.{nl}不过到现在还有许多怪物,真是令人担心哪.	감사합니다.{nl}하지만 아직도 몬스터가 많이 남아있는 게 걱정스럽네요.				수도사 제프리
QUEST_LV_0200_20150714_007837	不知道你能否再帮点忙呢?{nl}那我会非常感谢你的…	혹시 더 도와주시려는 겁니까?{nl}그렇다면 정말 감사할 것 같은데요..				수도사 제프리
QUEST_LV_0200_20150714_007838	怪物们似乎都收拾完毕了.{nl}再一次… 想拜托你做最后的收尾.	몬스터들이 거의 정리된 것 같습니다만. {nl}아직 한번만 더.. 마지막 마무리를 부탁드리고 싶습니다.				수도사 제프리
QUEST_LV_0200_20150714_007839	真是辛苦你了.{nl}要是以后修道士问起,我会说是因为有了你的帮忙,女神会庇护我们的.	정말 고생하셨습니다.{nl}나중에 수도사들이 묻거든 당신께서 도와주셨으니 여신의 가호를 빌어주자고 하지요.				수도사 제프리
QUEST_LV_0200_20150714_007840	进入修道院后,先让我们来确保祈祷室入口的安全.{nl}我会在你准备好的时候离开.	수도원으로 들어가면 기도실부터 먼저 확보하도록 하지요.{nl}준비되시면 바로 출발하겠습니다.				
QUEST_LV_0200_20150714_007841	既然已确保殿堂没事了,那就直接出发吧.{nl}怪物说不定会趁机追击,因此后方就交给闵兹来处理.	전당은 확보했으니 쉬지 말고 갑시다.{nl}민츠님은 몬스터가 추격해올지도 모르니 뒤를 맡아 주시지요.				선임 수도사 거스
QUEST_LV_0200_20150714_007842	从这里开始似乎不太好应付.{nl}怪物们就聚在走廊上,大家各自小心.	여기서부턴 쉽지 않아 보이는군요.{nl}복도에 몬스터가 가득 몰려 있으니 각자 조심합시다.				선임 수도사 거스
QUEST_LV_0200_20150714_007843	我们在赶紧营救院长的过程中就变成了这样......{nl}稍作休息后,我们就会再次出发,请您先走.	원장님을 구하려고 조급하게 움직이다 이꼴이군요...{nl}몸을 추스리는대로 이동할테니 먼저 가십시오.				선임 수도사 마르코
QUEST_LV_0200_20150714_007844	我的老骨头已经受不了,连续解开两个障碍后就已经不行了.{nl}我们现在去祈祷室吧?	결계 두 개를 연달아 해제하니 늙은 몸이 버티질 못하는군요.{nl}자. 이제 기도실로 가 볼까요?				
QUEST_LV_0200_20150714_007845	真庆幸看到您安然无恙.{nl}现在,我们该带院长离开了.	자. 어느 정도 정리 되었고 하니..{nl}이제 수도원장님을 나오시게 하는 일만 남았습니다.				
QUEST_LV_0200_20150714_007846	我们好不容易才救了院长.{nl}谢谢你的努力.	간신히 수도원장님을 구할 수 있게 되었습니다.{nl}고생 많으셨습니다.				선임 수도사 포토스
QUEST_LV_0200_20150714_007847	祈祷所只能通过神圣力量之眼才能打开.{nl}莫海姆负责照顾神圣力量之眼,我想他应该在礼拜堂附近.	기도실은 오직 수정구를 통해 신성력으로만 열 수 있습니다.{nl}모하임이 그 수정구를 담당하고 있지요. 아마 응접실 쪽에 있을 거라 생각합니다만.				
QUEST_LV_0200_20150714_007848	没有神圣力量之眼就无法打开祈祷所,除非有人从里面将其打开.{nl}院长也不会知道外面发生的这些事.	안에서 열지 않는 이상 수정구 없이 기도실을 여는 건 절대로 불가능합니다.{nl}기도실에 계신 원장님께서 이 난리통을 아실 리는 절대 없고요.				
QUEST_LV_0200_20150714_007849	是说水晶球吗?{nl}由于无法带出来,我把它藏在修道院里头了.	수정구 말입니까?{nl}도저히 가지고 나올 수가 없어서 수도원 안쪽에 숨겨놨었어요.				수도사 모하임
QUEST_LV_0200_20150714_007850	恢复寺庙真是一件好事,不过我们什么时候才能把它彻底打扫干净……	수도원을 되찾은 건 좋지만 언제 다 정리할지...				수도사 모하임
QUEST_LV_0200_20150714_007851	我想起来了,因为是重要的东西,所以最先放进箱子里头了.{nl}在接见室内侧.找到的话,就请立刻拿去给古斯.	중요한 물건이니까 제일 먼저 상자에 넣었던 기억이 나요. {nl}응접실 안쪽에요. 찾으면 바로 거스님께 가져다 주세요.				수도사 모하임
QUEST_LV_0200_20150714_007852	我必须守护这里,因此无法与你同行.{nl}箱子只有几个,你很快就能找到的.{nl}	전 여길 지켜야 해서 같이 가 드릴 수가 없네요.{nl}상자는 몇 개 없으니 금방 찾으실 겁니다.{nl}				수도사 모하임
QUEST_LV_0200_20150714_007853	很好.那就是水晶球.{nl}请赶快拿去给古斯.	네. 바로 그게 수정구예요.{nl}어서 거스님께 가져다 주세요.				수도사 모하임
QUEST_LV_0200_20150714_007854	修道院长	수도원장				
QUEST_LV_0200_20150714_007855	感谢你解决修道院面临的危机.{nl}我能感觉到女神庇护著你.	수도원에 닥친 위기를 해결해 주셔서 감사합니다.{nl}그대에게 여신의 가호가 함께하고 있음이 느껴지는군요.				수도원장
QUEST_LV_0200_20150714_007856	你帮忙找回来啦.修道院长马上就要出来了.{nl}请在这稍待片刻.	찾아오셨군요. 곧 수도원장님께서 나오실 겁니다.{nl}여기서 잠시 기다려 주시지요.				선임 수도사 거스
QUEST_LV_0200_20150714_007857	修道院怎么是这副模样?你们又为什么都聚在这?{nl}还有你是… 看来是有要事找我哪.	수도원은 왜 이 모양이고 자네들은 왜 다들 모여있는겐가?{nl}그리고 당신은.. 아무래도 제게 용건이 있으신 것 같군요.				수도원장
QUEST_LV_0200_20150714_007858	这一位是我们提拉修道院的院长.	이 분이 우리 틸라 수도원의 원장님이십니다.				선임 수도사 거스
QUEST_LV_0200_20150714_007859	好不容易来到了这里,自然期望能够有好结果.	간신히 여기까지 왔으니 좋은 결과를 바랄 뿐이오.				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007860	原来是要请求撤回对于艾保尼风的保护宣言哪.{nl}为了那件事,还特地跑到这… {nl}	에보니폰에 대한 보호선언을 철회해 달라는 말씀이로군요.{nl}그걸 위해 이렇게까지.. {nl}				수도원장
QUEST_LV_0200_20150714_007861	我明白了.我会先和资深修道士们商讨一下.{nl}能请你稍待一会吗?	알겠습니다. 일단 선임 수도사님들과 논의해 보겠습니다.{nl}그때까지 잠시 기다려 주실 수 있겠습니까?				수도원장
QUEST_LV_0200_20150714_007862	希望你能够先在这里等他们的决定.{nl}要是无法撤回保护宣言,就得好好考虑下一步了.	일단 여기서 그들의 결정을 기다리는 게 좋겠소.{nl}만약 보호가 철회되지 않으면 그 때는 어찌해야할지도 고민해야겠군.				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007863	看起来他们的讨论已经结束了.{nl}我们过去听一下他们的结论吧.	논의가 끝난 듯이 보이는 군요.{nl}가서 결론을 들어 봅시다.				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007864	现在讨论还没结束.{nl}请和猎人们在此等待.	아직 논의가 끝나지 않았습니다.{nl}헌터분들과 함께 기다려 주시지요.				수도원장
QUEST_LV_0200_20150714_007865	与资深修道士讨论后的结果… {nl}决定撤回对于艾保尼风的保护宣言.{nl}	선임 수도사들과 논의한 결과.. {nl}에보니폰에게 내렸던 보호 선언을 철회하기로 했습니다.{nl}				수도원장
QUEST_LV_0200_20150714_007866	之后,由于艾保尼风再也无法受到提拉修道院的保护,因此被要求立即离开.{nl}还有这些人对他所犯的罪再也漠不关心.	이후, 에보니폰은 틸라 수도원의 보호를 받을 수 없으며 즉시 떠날 것을 요구합니다.{nl}그리고 다른 이들이 그에게 죄를 묻는 것에 관여치 않을 것입니다.				수도원장
QUEST_LV_0200_20150714_007867	我希望女神会陪伴你在剩下的旅程上.	앞으로의 여정에 여신께서 함께 하길 빌겠소.				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007868	然而即便他被驱逐了,那人扰乱修道院的行为也不能原谅.{nl}一定要把他给找出来,他现在肯定还躲在修道院的某处.	허나 추방과는 별개로, 수도원을 어지럽힌 그 자의 행위는 용서할 수 없습니다.{nl}아직 수도원 어딘가에 숨어있을 것이니 그를 찾아야 합니다.				수도원장
QUEST_LV_0200_20150714_007869	都是因为一封信,修道院才会演变成这个样子.{nl}请务必小心.	그 편지 하나 때문에 수도원을 이 지경까지 어지럽힌 자입니다. {nl}부디 조심하십시오.				수도원장
QUEST_LV_0200_20150714_007870	狡猾的家伙… {nl}总之有猎人们在这里包围著,一定能马上就抓到.{nl}	교활한 녀석 같으니.. {nl}어차피 여긴 헌터들이 포위하고 있으니 곧 잡힐 거요.{nl}				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007871	幸好有启示者的帮忙,要不然是无法追到这里来的.{nl}真是辛苦了.. 但愿在未来的旅程里,女神能够一路伴随.	계시자께서 도왔기에 망정이지 아마 이렇게까지 따라잡긴 힘들었을 거요.{nl}정말 고생 많으셨소. 앞으로의 여정에 여신께서 함께 하길 빌겠소.				헌터 추적대장 민츠
QUEST_LV_0200_20150714_007872	如果不是你的帮助,情况就不会变成这样.	계시자님이 아니었다면 상황이 호전되지 못했을겁니다.				선임 수도사 포토스
QUEST_LV_0200_20150714_007873	过去曾在书里读过.{nl}有些味道具有吸引怪物的力量.{nl}	예전에 책에서 읽은 적이 있습니다. {nl}어떤 냄새는 몬스터들을 끌어당기는 힘을 가지고 있다고요.{nl}				선임 수도사 포토스
QUEST_LV_0200_20150714_007874	当艾保尼风把那坛子带进来时就应该察觉的,没想到那会…{nl}要是我们看到的话,就会去消灭它,但希望启示者也能助我们一臂之力.{nl}	에보니폰이 그 덩어리를 들여왔을 때 알아챘어야 했는데 그게 그렇게 크게..{nl}저희도 보이는 족족 없애는 중입니다만, 계시자님께서도 힘을 보태주셨으면 합니다.{nl}				선임 수도사 포토스
QUEST_LV_0200_20150714_007875	这是用味道来引诱怪物的东西,要是砸碎了就起不了作用.{nl}请用这药水销毁那个坛子.	냄새로 몬스터를 유인하는 것이니 그저 부수기만 해선 소용이 없을 겁니다.{nl}이 물약으로 덩어리를 없애 주세요.				선임 수도사 포토스
QUEST_LV_0200_20150714_007876	我看到的不就是表面发生的事,没想到会闹得那么大.{nl}都怪我一时不察…	제가 본 것은 손바닥만했는데 언제 그렇게 크게 만들었는지 모르겠습니다.{nl}다 제 불찰이지요..				선임 수도사 포토스
QUEST_LV_0200_20150714_007877	不枝到要花上多长时间,才能撵走这些怪物们…{nl}现在才只是开始而已.	이 몬스터들을 전부 몰아내는데 얼마나 오래 걸릴지..{nl}지금부터 시작이군요.				선임 수도사 포토스
